nct_id,nct_id_original,pt_cohort,include,concept_id,concept_name,domain,negation,concept_group_id,start_index,end_index,entity_source_text,temporal_source_text,before_days,numeric_source_text,numeric_att_min,numeric_att_max,is_exclusion,to_display
NCT04381988,NCT04381988,1,1,444209,Neoplasm of skin,Condition,0,870951374,1503,1514,Skin Cancer,"",0,"",-99999,99999,0,1
NCT04351620,NCT04351620,1,1,313459,Sleep apnea,Condition,0,870884474,882,893,sleep apnea,> 72h,0,"",-99999,99999,0,1
NCT04361214,NCT04361214,1,1,313459,Sleep apnea,Condition,0,870908274,869,880,sleep apnea,Current,10000,"",-99999,99999,0,1
NCT03648372,NCT03648372_other,2,1,4119130,Malignant lymphoma - small lymphocytic,Condition,0,870807474,691,717,small lymphocytic lymphoma,"",0,"",-99999,99999,0,1
NCT04329923,NCT04329923_1,1,1,43530714,Sensory disorder of smell and/or taste,Condition,0,870835274,558,575,smell disturbance,during pre-medication examination,0,"",-99999,99999,0,1
NCT04403386,NCT04403386,1,1,4298794,Smoker,Condition,0,870977474,446,452,smoker,for 5 years or longer,1825,"",-99999,99999,0,1
NCT04283461,NCT04283461,1,0,44806420,Estimation of glomerular filtration rate,Measurement,0,870816074,8265,8308,estimated glomerular filtration rate (eGFR),"",0,<60 mL/min/1.73m^2,1.73,2,1,1
NCT04312009,NCT04312009,1,0,44806420,Estimation of glomerular filtration rate,Measurement,0,870821274,1538,1581,Estimated Glomerular Filtration Rate (eGFR),at the time of randomization,10000,< 30ml/min/1.73 m2,1.73,30,1,1
NCT04322682,NCT04322682,1,0,44806420,Estimation of glomerular filtration rate,Measurement,0,,1696,1739,Estimated Glomerular filtration rate (eGFR),history of,0,< 30 mL/m in/1.73m2,1.73,30,1,1
NCT04341935,NCT04341935,1,0,44806420,Estimation of glomerular filtration rate,Measurement,0,870862874,788,831,Estimated Glomerular Filtration Rate (eGFR),"",0,< 30 ml/min/1.73 m2,1.73,30,1,1
NCT04354155,NCT04354155,1,0,44806420,Estimation of glomerular filtration rate,Measurement,0,870891174,1318,1361,estimated glomerular filtration rate (eGFR),"",0,<31 mL/min/ 1.73 m2,1.73,31,1,1
NCT04365101,NCT04365101,1,0,44806420,Estimation of glomerular filtration rate,Measurement,0,870917674,3753,3796,Estimated glomerular filtration rate (eGFR),history of,0,< 30 mL/min/1.73 m^2,1.73,2,1,1
NCT04405570,NCT04405570,1,0,44806420,Estimation of glomerular filtration rate,Measurement,0,,3578,3621,Estimated Glomerular Filtration Rate (eGFR),prior to study entry,0,<60 mL/min/1.73m2,1.73,60,1,1
NCT04409327,NCT04409327,1,0,44806420,Estimation of glomerular filtration rate,Measurement,0,870984174,1002,1045,estimated glomerular filtration rate (eGFR),"",0,30 mL/min/1.73m2,1.73,30,1,1
NCT04373044,NCT04373044,1,0,44806420,Estimation of glomerular filtration rate,Measurement,0,,3975,4017,Estimated glomerular filtration rate (GFR),Current,10000,< 30 mL/min/1.73 m^2,1.73,2,1,1
NCT04348240,NCT04348240_covid19,1,1,4328356,Sneezing,Condition,0,870877574,524,532,sneezing,"",0,"",-99999,99999,0,1
NCT04384445,NCT04384445,1,1,312437,Dyspnea,Condition,0,870954174,1070,1073,SOB,"",0,"",-99999,99999,0,1
NCT04363866,NCT04363866,1,1,4240565,Solid tumor configuration,Condition,0,870916074,1334,1365,solid malignancy,"",0,"",-99999,99999,0,1
NCT03648372,NCT03648372_covid,1,1,4240565,Solid tumor configuration,Condition,0,870804574,1433,1444,solid tumor,current,10000,"",-99999,99999,0,1
NCT04397692,NCT04397692,1,1,4310328,Blood oxygen saturation,Measurement,0,,87,104,oxygen saturation,within the previous 8 days,8,less than 93 %,-99999,93,0,1
NCT04371393,NCT04371393,1,1,4233883,Ratio of arterial oxygen tension to inspired oxygen fraction,Measurement,0,870929174,869,878,PaO2/FiO2,"",0,>100 mmHg and 200 mmHg,100,200,0,1
NCT04384445,NCT04384445,1,1,4233883,Ratio of arterial oxygen tension to inspired oxygen fraction,Measurement,0,870953874,689,698,PaO2/FIO2,"",0,100 mm Hg < </= 200 mm Hg,100,200,0,1
NCT04349098,NCT04349098,1,1,4233883,Ratio of arterial oxygen tension to inspired oxygen fraction,Measurement,0,870880074,915,924,PaO2/FiO2,"",0,<300 millimeter per mercury (mm/hg,-99999,300,0,1
NCT04345601,NCT04345601,1,1,3016226,PEEP Respiratory system,Measurement,0,,785,789,PEEP,acute respiratory distress syndrome (ARDS),0,5 cm H2O,2,5,0,1
NCT04371393,NCT04371393,1,1,3016226,PEEP Respiratory system,Measurement,0,,1024,1028,PEEP,"",0,5 cm H2O,2,5,0,1
NCT04384445,NCT04384445,1,1,3016226,PEEP Respiratory system,Measurement,0,870953874,718,722,PEEP,"",0,>/=5 cm H2O,2,5,0,1
NCT04384445,NCT04384445,1,1,3016226,PEEP Respiratory system,Measurement,0,870954074,1004,1008,PEEP,"",0,>/= 5 cm H2O,2,5,0,1
NCT04343183,NCT04343183,1,1,4310328,Blood oxygen saturation,Measurement,0,,159,162,pO2,Current,10000,55-70,55,70,0,1
NCT04390503,NCT04390503_C,2,0,4310328,Blood oxygen saturation,Measurement,0,,5162,5179,Oxygen saturation,at the screening visit,0,< 95%,-99999,95,1,1
NCT04350073,NCT04350073,1,0,4101694,Peak inspiratory pressure,Measurement,0,,625,650,Peak ventilatory pressure,within 72 hours,3,> 30cmH20,20,30,1,1
NCT04355728,NCT04355728,1,0,3016226,PEEP Respiratory system,Measurement,0,870895674,774,778,PEEP,at the time of enrollment,10000,5 cm H2O,2,5,1,1
NCT04348500,NCT04348500,1,0,4267147,Platelet count,Measurement,0,870879774,964,978,platelet count,"",0,< 50 X 103/ml,50,103,1,1
NCT04357730,NCT04357730,1,0,4267147,Platelet count,Measurement,0,870899674,2104,2118,Platelet count,history of,0,< 100 x 109/L,100,109,1,1
NCT04372589,NCT04372589,1,0,4267147,Platelet count,Measurement,0,870933774,1081,1095,Platelet count,"",0,<50 x10^9/L,9,10,1,1
NCT04380961,NCT04380961,1,0,4267147,Platelet count,Measurement,0,870950074,3311,3325,Platelet count,within 6 months prior to randomization,180,<100*10^3 cells/microliter,3,10,1,1
NCT04341116,NCT04341116,1,0,4267147,Platelet count,Measurement,0,870860574,1584,1593,Platelets,"",0,< 50  109/L,50,109,1,1
NCT04350073,NCT04350073,1,0,3022875,Positive end expiratory pressure setting Ventilator,Measurement,0,,574,613,Positive end expiratory pressure (PEEP),within 72 hours,3,> 10cmH2O,2,10,1,1
NCT03852537,NCT03852537_covid,1,0,40484930,Inspired oxygen tension,Measurement,0,870811174,811,820,SaO2/FiO2,"",0,< 315,-99999,315,1,1
NCT04333732,NCT04333732,1,0,3025315,Body weight,Measurement,0,,508,514,Weight,"",0,outside range 110 lbs - 265 lbs,110,265,1,1
NCT04387656,NCT04387656,1,1,4240565,Solid tumor configuration,Condition,0,870956174,116,127,solid tumor,current,10000,"",-99999,99999,0,1
NCT03808922,NCT03808922_main,2,1,4240565,Solid tumor configuration,Condition,0,870810074,901,925,solid tumor malignancies,at any time in the past,10000,"",-99999,99999,0,1
NCT03648372,NCT03648372_other,2,1,4240565,Solid tumor configuration,Condition,0,,367,379,solid tumors,<=4 weeks before the start of treatment,28,"",-99999,99999,0,1
NCT04374565,NCT04374565,1,1,4240565,Solid tumor configuration,Condition,0,870940474,393,405,solid tumors,"",0,"",-99999,99999,0,1
NCT04332991,NCT04332991,1,1,259153,Pain in throat,Condition,0,870842574,267,278,sore throat,"",0,"",-99999,99999,0,1
NCT04335630,NCT04335630,1,1,259153,Pain in throat,Condition,0,870851774,81,92,sore throat,"",0,"",-99999,99999,0,1
NCT04341935,NCT04341935,1,1,259153,Pain in throat,Condition,0,870862674,219,230,sore throat,"",0,"",-99999,99999,0,1
NCT04342663,NCT04342663,1,1,259153,Pain in throat,Condition,0,870863874,332,343,sore throat,"",0,"",-99999,99999,0,1
NCT04343651,NCT04343651,1,1,259153,Pain in throat,Condition,0,870866474,353,364,sore throat,"",0,"",-99999,99999,0,1
NCT04345614,NCT04345614,1,1,259153,Pain in throat,Condition,0,,184,195,sore throat,Current,10000,"",-99999,99999,0,1
NCT04346628,NCT04346628,1,1,259153,Pain in throat,Condition,0,870874974,411,422,Sore throat,"",0,"",-99999,99999,0,1
NCT04347239,NCT04347239,1,1,259153,Pain in throat,Condition,0,,420,431,sore throat,at rest,0,"",-99999,99999,0,1
NCT04349098,NCT04349098,1,1,259153,Pain in throat,Condition,0,870879974,452,463,sore throat,"",0,"",-99999,99999,0,1
NCT04351620,NCT04351620,1,1,259153,Pain in throat,Condition,0,870884374,450,461,sore throat,"",0,"",-99999,99999,0,1
NCT04361214,NCT04361214,1,1,259153,Pain in throat,Condition,0,870908174,445,456,sore throat,"",0,"",-99999,99999,0,1
NCT04365257,NCT04365257,1,1,259153,Pain in throat,Condition,0,870919074,463,474,sore throat,"",0,"",-99999,99999,0,1
NCT04372628,NCT04372628,1,1,259153,Pain in throat,Condition,0,870935174,497,508,sore throat,for 6 days,6,"",-99999,99999,0,1
NCT04390191,NCT04390191,1,1,259153,Pain in throat,Condition,0,870960174,216,227,sore throat,"",0,"",-99999,99999,0,1
NCT04405570,NCT04405570,1,1,259153,Pain in throat,Condition,0,870979674,744,755,sore throat,"",0,"",-99999,99999,0,1
NCT04410354,NCT04410354,1,1,259153,Pain in throat,Condition,0,870985474,188,199,sore throat,"",0,"",-99999,99999,0,1
NCT04305457,NCT04305457,1,1,4084312,Spontaneous respiration,Condition,0,,361,382,Spontaneous breathing,for more than 72 hours,3,"",-99999,99999,0,1
NCT04356443,NCT04356443,1,1,4084312,Spontaneous respiration,Condition,0,,116,139,Spontaneously breathing,prior to hospital admission,0,"",-99999,99999,0,1
NCT04193878,NCT04193878,1,1,3190520,Increased sputum production,Condition,0,870812174,114,131,sputum production,"",0,"",-99999,99999,0,1
NCT04319731,NCT04319731,1,1,3190520,Increased sputum production,Condition,0,870825074,90,107,sputum production,"",0,"",-99999,99999,0,1
NCT04344561,NCT04344561,1,1,3190520,Increased sputum production,Condition,0,870869674,126,143,sputum production,"",0,"",-99999,99999,0,1
NCT04392219,NCT04392219,1,0,4111921,Squamous cell carcinoma of skin,Condition,1,870963974,1003,1035,squamous cell cancer of the skin,"",0,"",-99999,99999,0,1
NCT04283461,NCT04283461,1,0,4111921,Squamous cell carcinoma of skin,Condition,1,,8026,8061,squamous cell carcinoma of the skin,history of,0,"",-99999,99999,0,1
NCT04397757,NCT04397757,1,1,317376,Tachypnea,Condition,0,870969074,771,780,Tachypnea,within 24 hours prior to randomization,1,"",-99999,99999,0,1
NCT04354714,NCT04354714,1,1,40479589,Takotsubo cardiomyopathy,Condition,0,870893174,824,848,Takotsubo cardiomyopathy,"",0,"",-99999,99999,0,1
NCT04372602,NCT04372602,1,1,40479589,Takotsubo cardiomyopathy,Condition,0,870934374,864,888,Takotsubo cardiomyopathy,New onset,0,"",-99999,99999,0,1
NCT04331795,NCT04331795_B,2,0,432870,Thrombocytopenic disorder,Condition,1,870840774,1241,1257,Thrombocytopenia,"",0,"",-99999,99999,0,1
NCT04352985,NCT04352985,1,1,432870,Thrombocytopenic disorder,Condition,0,870886574,1073,1089,Thrombocytopenia,for at least 6 hours,0,"",-99999,99999,0,1
NCT04401410,NCT04401410,1,0,133444,Thyroiditis,Condition,1,,2114,2125,thyroiditis,prior,0,"",-99999,99999,0,1
NCT04340479,NCT04340479,1,1,440921,Traumatic injury,Condition,0,,83,89,Trauma,"",0,"",-99999,99999,0,1
NCT04393558,NCT04393558,1,1,4041664,Difficulty breathing,Condition,0,870965974,153,170,trouble breathing,"",0,"",-99999,99999,0,1
NCT04405570,NCT04405570,1,1,4170108,Respiratory tract congestion,Condition,0,870979674,681,709,upper respiratory congestion,"",0,"",-99999,99999,0,1
NCT04343651,NCT04343651,1,1,4313591,Respiratory rate,Measurement,0,870866374,500,502,RR,"",0,<20,-99999,20,0,1
NCT03852537,NCT03852537_pneum,2,1,40484930,Inspired oxygen tension,Measurement,0,870811674,149,158,SaO2/FiO2,"",0,< 315,-99999,315,0,1
NCT04390191,NCT04390191,1,1,4198598,Saturation of iron binding capacity,Measurement,0,870960274,343,353,saturation,"",0,between 92-96%,92,96,0,1
NCT04311177,NCT04311177,1,1,4181583,Upper respiratory infection,Condition,0,870819574,97,123,Upper respiratory symptoms,"",0,"",-99999,99999,0,1
NCT04321369,NCT04321369,1,1,4181583,Upper respiratory infection,Condition,0,,191,217,upper respiratory symptoms,"",0,"",-99999,99999,0,1
NCT04408040,NCT04408040,1,1,4181583,Upper respiratory infection,Condition,0,870982674,375,401,upper respiratory symptoms,"",0,"",-99999,99999,0,1
NCT04361214,NCT04361214,1,1,4281749,Heart valve disorder,Condition,0,870908474,1311,1333,valvular heart disease,history of,0,"",-99999,99999,0,1
NCT04354714,NCT04354714,1,1,4185572,Ventricular arrhythmia,Condition,0,870893174,880,903,ventricular arrhythmias,"",0,"",-99999,99999,0,1
NCT04372602,NCT04372602,1,1,4185572,Ventricular arrhythmia,Condition,0,870934374,920,943,ventricular arrhythmias,New onset,0,"",-99999,99999,0,1
NCT01306084,NCT01306084,1,1,440029,Viral disease,Condition,0,870804174,324,339,viral infection,"",0,"",-99999,99999,0,1
NCT04359901,NCT04359901,1,1,314754,Wheezing,Condition,0,870905574,413,421,wheezing,within a 12-hour period prior to enrollment,0,"",-99999,99999,0,1
NCT04409873,NCT04409873,1,1,9999,Allergy to mouthwash ingredient,Condition,0,,124,163,allergy to a study mouthwash ingredient,"",0,"",-99999,99999,0,1
NCT04363736,NCT04363736,1,1,37397362,Bilateral lung opacities on chest X-ray,Condition,0,,205,269,evidence of pneumonia on chest X-ray or computed tomography scan,at screening and baseline,0,"",-99999,99999,0,1
NCT04410354,NCT04410354,1,1,4175297,Lower respiratory tract infection,Condition,0,870985474,274,291,lower respiratory,"",0,"",-99999,99999,0,1
NCT04405076,NCT04405076,1,0,3717629,Non-melanoma primary malignant neoplasm of skin,Condition,1,,6050,6074,non-melanoma skin cancer,currently,10000,"",-99999,99999,0,1
NCT04412785,NCT04412785,1,0,3717629,Non-melanoma primary malignant neoplasm of skin,Condition,1,870990574,545,569,non-melanoma skin cancer,"",0,"",-99999,99999,0,1
NCT04415073,NCT04415073,1,1,4249557,Radiologic infiltrate of lung,Condition,0,870991374,483,663,Radiographic evidence (chest x-ray or CT scan) of Interstitial pulmonary infiltrates,"",0,"",-99999,99999,0,1
NCT04415073,NCT04415073,1,1,4249557,Radiologic infiltrate of lung,Condition,0,870991374,483,623,Radiographic evidence (chest x-ray or CT scan) of Local or bilateral patchy infiltrates,"",0,"",-99999,99999,0,1
NCT04405739,NCT04405739,1,1,4249557,Radiologic infiltrate of lung,Condition,0,870980474,238,272,radiographic evidence of pneumonia,"",0,"",-99999,99999,0,1
NCT04280705,NCT04280705,1,1,4310328,Blood oxygen saturation,Measurement,0,870813974,1102,1106,SpO2,"",0,< / = 94%,-99999,94,0,1
NCT04365101,NCT04365101,1,0,4146380,Alanine aminotransferase measurement,Measurement,0,870917674,3601,3631,alanine aminotransferase (ALT),history of,0,5 x the upper limit of normal (ULN),-99999,5,1,1
NCT04367831,NCT04367831,1,0,4146380,Alanine aminotransferase measurement,Measurement,0,870922174,1850,1880,alanine aminotransferase (ALT),"",0,5 times greater than upper normal limit,-99999,5,1,1
NCT04372186,NCT04372186,1,0,4146380,Alanine aminotransferase measurement,Measurement,0,870932674,1075,1105,Alanine aminotransferase (ALT),within 24 hours at screening,1,> 10 x upper limit of normal (ULN),-99999,10,1,1
NCT04373044,NCT04373044,1,0,4146380,Alanine aminotransferase measurement,Measurement,0,870937774,3781,3811,Alanine aminotransferase (ALT),"",0,> 5 x upper limit of normal,-99999,5,1,1
NCT04374279,NCT04374279,1,0,4146380,Alanine aminotransferase measurement,Measurement,0,870938874,343,373,Alanine Aminotransferase (ALT),"",0,> 5 X upper limit of normal (ULN),-99999,5,1,1
NCT04388826,NCT04388826,1,0,4146380,Alanine aminotransferase measurement,Measurement,0,870958474,2547,2577,Alanine Aminotransferase (ALT),"",0,>2 X upper limit of normal (ULN),-99999,2,1,1
NCT04389840,NCT04389840,1,0,4146380,Alanine aminotransferase measurement,Measurement,0,870959974,1527,1557,Alanine aminotransferase (ALT),"",0,>5x upper limit of normal (ULN),-99999,5,1,1
NCT04391179,NCT04391179,1,0,4146380,Alanine aminotransferase measurement,Measurement,0,870962474,1175,1205,alanine aminotransferase (ALT),"",0,greater than 5 times upper limit of normal,-99999,5,1,1
NCT04409262,NCT04409262,1,0,4146380,Alanine aminotransferase measurement,Measurement,0,870983874,1315,1345,Alanine aminotransferase (ALT),within 24 hours of screening,1,> 5 x upper limit of normal (ULN),-99999,5,1,1
NCT04193878,NCT04193878,1,1,4249557,Radiologic infiltrate of lung,Condition,0,,149,214,radiographic evidence of pneumonia by chest radiograph or CT scan,"",0,"",-99999,99999,0,1
NCT04322682,NCT04322682,1,1,4024744,Barrier contraception method,Device,0,,1072,1086,barrier method,history of,0,"",-99999,99999,0,1
NCT04331795,NCT04331795_A,1,0,4138614,BiPAP oxygen nasal cannula,Device,1,,1513,1518,BiPap,history of,0,"",-99999,99999,0,1
NCT04322682,NCT04322682,1,1,40355609,Intrauterine contraceptive device,Device,0,870826974,1166,1191,intrauterine device (IUD),throughout the study and for 30 days after study completion,30,"",-99999,99999,0,1
NCT04376684,NCT04376684,1,1,4138614,BiPAP oxygen nasal cannula,Device,0,870941874,672,677,BIPAP,"",0,"",-99999,99999,0,1
NCT04406064,NCT04406064,1,1,4138614,BiPAP oxygen nasal cannula,Device,0,870981574,398,403,BiPAP,"",0,"",-99999,99999,0,1
NCT04406389,NCT04406389,1,1,4138614,BiPAP oxygen nasal cannula,Device,0,870981774,254,259,BiPAP,"",0,"",-99999,99999,0,1
NCT03808922,NCT03808922_covid19sub,1,1,4138614,BiPAP oxygen nasal cannula,Device,0,870808274,310,316,Bi-PAP,"",0,"",-99999,99999,0,1
NCT03808922,NCT03808922_main,2,1,4138614,BiPAP oxygen nasal cannula,Device,0,870809774,310,316,Bi-PAP,"",0,"",-99999,99999,0,1
NCT04403386,NCT04403386,1,1,36716475,Cigarette,Device,0,870977474,454,464,cigarettes,for 5 years or longer,1825,"",-99999,99999,0,1
NCT04311177,NCT04311177,1,0,45773556,Condom,Device,1,870819974,867,877,condom use,with verbalized commitment to taking daily throughout the study,1,"",-99999,99999,0,1
NCT04345614,NCT04345614,1,0,2616666,Continuous positive airway pressure (cpap) device,Device,1,870871774,1764,1849,continuous positive airway pressure or bi-level positive airway pressure (CPAP/BIPAP),"",0,"",-99999,99999,0,1
NCT03808922,NCT03808922_covid19sub,1,1,2616666,Continuous positive airway pressure (cpap) device,Device,0,870808274,302,306,CPAP,"",0,"",-99999,99999,0,1
NCT03808922,NCT03808922_main,2,1,2616666,Continuous positive airway pressure (cpap) device,Device,0,870809774,302,306,CPAP,"",0,"",-99999,99999,0,1
NCT04331795,NCT04331795_A,1,0,2616666,Continuous positive airway pressure (cpap) device,Device,1,870838574,1507,1511,CPAP,"",0,"",-99999,99999,0,1
NCT04331795,NCT04331795_B,2,0,2616666,Continuous positive airway pressure (cpap) device,Device,1,870840174,577,581,CPAP,"",0,"",-99999,99999,0,1
NCT04408222,NCT04408222,1,1,4145528,Nonrebreather oxygen mask,Device,0,,356,383,via non-rebreather facemask,"",0,"",-99999,99999,0,1
NCT04376684,NCT04376684,1,1,2616666,Continuous positive airway pressure (cpap) device,Device,0,870941874,666,670,CPAP,"",0,"",-99999,99999,0,1
NCT04406064,NCT04406064,1,1,2616666,Continuous positive airway pressure (cpap) device,Device,0,870981574,392,396,CPAP,"",0,"",-99999,99999,0,1
NCT04406389,NCT04406389,1,1,4145528,Nonrebreather oxygen mask,Device,0,870981774,261,285,100% non-rebreather mask,"",0,"",-99999,99999,0,1
NCT04322682,NCT04322682,1,1,2614729,Diaphragm for contraceptive use,Device,0,870826974,1155,1164,diaphragm,throughout the study and for 30 days after study completion,30,"",-99999,99999,0,1
NCT04403386,NCT04403386,1,1,36716477,Electronic cigarette,Device,0,870977474,482,493,e-cigarette,for 5 years or longer,1825,"",-99999,99999,0,1
NCT04322682,NCT04322682,1,1,40482708,"Female condom, device",Device,0,870826974,1101,1115,female condoms,throughout the study and for 30 days after study completion,30,"",-99999,99999,0,1
NCT04322682,NCT04322682,1,1,4225628,Contraceptive device,Device,0,870826974,1139,1144,foams,throughout the study and for 30 days after study completion,30,"",-99999,99999,0,1
NCT04326309,NCT04326309_2,2,1,37116757,Hearing device model,Device,0,,483,517,HealthMode Cough Monitoring Device,"",0,"",-99999,99999,0,1
NCT04331795,NCT04331795_A,1,0,4139525,High flow oxygen nasal cannula,Device,1,,1520,1525,HHFNC,history of,0,"",-99999,99999,0,1
NCT04331795,NCT04331795_B,2,0,4139525,High flow oxygen nasal cannula,Device,1,870840174,590,595,HHFNC,"",0,"",-99999,99999,0,1
